aerolinea,origen,destino,retraso,distancia_km,fecha_partida,dia_semana,hora_salida,Time,fecha_hora_clima,temperatura,velocidad_viento,precipitacion,visibilidad
AA,ABQ,DFW,0,1400.0,2018-12-17 09:20:00,3,09:20:00,560,2018-12-17 09:00:00,3.8,5.6,0.0,6000
EV,STL,DTW,1,1360.0,2018-12-02 10:20:00,7,10:20:00,620,2018-12-02 10:00:00,7.4,22.6,0.0,9000
B6,BWI,BOS,1,1040.0,2018-12-15 19:55:00,3,19:55:00,1195,2018-12-15 19:00:00,10.8,24.2,0.8,5000
OO,LAX,YUM,1,933.3333,2018-12-15 09:36:00,5,09:36:00,576,2018-12-15 09:00:00,11.2,8.2,0.0,8000
DL,ATL,SJU,0,2760.0,2018-12-02 12:10:00,6,12:10:00,730,2018-12-02 12:00:00,18.2,13.7,0.4,6000
US,BOS,PHX,1,4773.3335,2018-12-22 18:45:00,7,18:45:00,1125,2018-12-22 18:00:00,7.0,23.7,0.0,6000
FL,IND,TPA,1,1773.3334,2018-12-30 16:56:00,5,16:56:00,1016,2018-12-30 16:00:00,-0.1,8.0,0.0,6000
XE,ORD,HSV,1,1320.0,2018-12-03 19:04:00,1,19:04:00,1144,2018-12-03 19:00:00,0.3,17.6,0.0,6000
WN,IAD,MDW,1,1600.0,2018-12-24 06:35:00,3,06:35:00,395,2018-12-24 06:00:00,3.2,4.9,0.2,6000
MQ,ATL,LGA,0,1666.6666,2018-12-01 20:10:00,4,20:10:00,1210,2018-12-01 20:00:00,14.9,12.1,3.3,4000
B6,IAD,JFK,1,1106.6666,2018-12-16 19:40:00,3,19:40:00,1180,2018-12-16 19:00:00,5.2,15.2,0.3,6000
WN,SJC,LAX,1,933.3333,2018-12-30 14:40:00,5,14:40:00,880,2018-12-30 14:00:00,6.3,1.9,0.0,9000
CO,IAH,LAX,1,2906.6667,2018-12-18 17:55:00,1,17:55:00,1075,2018-12-18 17:00:00,14.2,7.0,0.0,6000
DL,ATL,LAX,0,4080.0,2018-12-31 16:00:00,7,16:00:00,960,2018-12-31 16:00:00,17.5,17.6,0.1,6000
CO,MIA,EWR,0,2333.3333,2018-12-21 10:32:00,2,10:32:00,632,2018-12-21 10:00:00,19.6,22.1,0.0,10000
WN,SMF,SAN,1,1133.3334,2018-12-26 08:55:00,2,08:55:00,535,2018-12-26 08:00:00,8.0,19.5,0.0,10000
OO,DEN,SGF,0,1293.3334,2018-12-23 16:14:00,3,16:14:00,974,2018-12-23 16:00:00,1.1,12.5,0.0,10000
OO,LAS,LAX,1,986.6667,2018-12-20 12:53:00,7,12:53:00,773,2018-12-20 12:00:00,9.6,2.9,0.0,10000
XE,RAP,ORD,1,1653.3334,2018-12-18 13:56:00,1,13:56:00,836,2018-12-18 13:00:00,-0.3,12.6,0.0,8000
MQ,MEM,MIA,0,1933.3334,2018-12-16 06:10:00,7,06:10:00,370,2018-12-16 06:00:00,8.0,11.2,0.0,6000
WN,BWI,MCO,1,1933.3334,2018-12-23 16:30:00,6,16:30:00,990,2018-12-23 16:00:00,5.9,6.8,0.0,10000
DL,PHL,DTW,0,1613.3334,2018-12-04 09:35:00,5,09:35:00,575,2018-12-04 09:00:00,3.9,17.1,0.0,8000
WN,GEG,SEA,0,933.3333,2018-12-15 07:00:00,4,07:00:00,420,2018-12-15 07:00:00,3.3,36.7,0.0,6000
AS,LAS,SEA,0,2053.3333,2018-12-13 20:40:00,5,20:40:00,1240,2018-12-13 20:00:00,11.9,6.5,0.0,10000
UA,ORD,SFO,0,3920.0,2018-12-19 18:44:00,7,18:44:00,1124,2018-12-19 18:00:00,8.0,18.0,0.0,8000
XE,IAH,TYS,0,1520.0,2018-12-17 17:10:00,1,17:10:00,1030,2018-12-17 17:00:00,14.9,2.3,0.0,6000
B6,JFK,BUF,1,1160.0,2018-12-26 09:25:00,4,09:25:00,565,2018-12-26 09:00:00,-2.0,9.7,0.0,10000
YV,CLT,SAV,1,853.3333,2018-12-02 09:24:00,7,09:24:00,564,2018-12-02 09:00:00,16.4,16.9,0.2,6000
AA,DFW,RSW,1,1933.3334,2018-12-28 09:15:00,6,09:15:00,555,2018-12-28 09:00:00,3.1,14.2,0.0,10000
CO,BWI,IAH,1,2853.3333,2018-12-09 14:55:00,6,14:55:00,895,2018-12-09 14:00:00,-0.6,7.0,0.0,6000
WN,PHL,MCO,1,2133.3333,2018-12-01 14:00:00,6,14:00:00,840,2018-12-01 14:00:00,3.2,6.7,0.0,6000
WN,BNA,TPA,1,1400.0,2018-12-10 15:30:00,4,15:30:00,930,2018-12-10 15:00:00,1.2,11.9,0.0,6000
AA,TPA,MIA,0,866.6667,2018-12-06 07:20:00,3,07:20:00,440,2018-12-06 07:00:00,7.6,13.5,0.0,10000
OO,LAX,PSP,0,666.6667,2018-12-11 22:30:00,1,22:30:00,1350,2018-12-11 22:00:00,18.7,5.7,0.0,9000
US,PHX,DFW,1,1800.0,2018-12-28 13:30:00,3,13:30:00,810,2018-12-28 13:00:00,3.0,11.6,0.0,10000
AA,MIA,MCO,1,733.3333,2018-12-25 22:20:00,7,22:20:00,1340,2018-12-25 22:00:00,22.6,15.5,0.0,6000
WN,DEN,BWI,0,2666.6667,2018-12-02 17:25:00,6,17:25:00,1045,2018-12-02 17:00:00,-0.7,7.7,0.0,10000
WN,PHX,SMF,1,1666.6666,2018-12-07 19:50:00,2,19:50:00,1190,2018-12-07 19:00:00,16.5,4.1,0.2,6000
FL,ATL,STL,0,1400.0,2018-12-19 15:37:00,5,15:37:00,937,2018-12-19 15:00:00,8.0,11.6,0.0,6000
WN,BUR,LAS,0,800.0,2018-12-29 10:50:00,5,10:50:00,650,2018-12-29 10:00:00,5.0,14.7,0.0,10000
DL,LGA,ATL,1,2226.6667,2018-12-27 06:00:00,7,06:00:00,360,2018-12-27 06:00:00,1.1,12.1,0.0,8000
OO,BOI,SFO,1,1493.3334,2018-12-23 07:57:00,3,07:57:00,477,2018-12-23 07:00:00,0.7,21.3,0.0,6000
XE,EWR,IND,0,1853.3334,2018-12-10 06:15:00,5,06:15:00,375,2018-12-10 06:00:00,-3.5,10.0,0.0,10000
WN,HOU,SAT,1,733.3333,2018-12-10 17:35:00,1,17:35:00,1055,2018-12-10 17:00:00,10.6,11.8,0.0,10000
UA,DCA,ORD,0,1706.6666,2018-12-27 14:37:00,3,14:37:00,877,2018-12-27 14:00:00,1.6,2.8,0.0,10000
YV,CLT,MDT,0,1213.3334,2018-12-11 17:50:00,1,17:50:00,1070,2018-12-11 17:00:00,6.3,8.7,0.0,10000
OO,PDX,MFR,0,813.3333,2018-12-25 18:55:00,5,18:55:00,1135,2018-12-25 18:00:00,3.5,4.3,0.0,6000
WN,LIT,DAL,1,866.6667,2018-12-14 10:50:00,7,10:50:00,650,2018-12-14 10:00:00,12.9,12.0,0.1,6000
WN,DEN,DTW,0,2266.6667,2018-12-08 10:20:00,1,10:20:00,620,2018-12-08 10:00:00,-5.9,7.0,0.0,10000
CO,BOS,EWR,0,1293.3334,2018-12-17 17:45:00,5,17:45:00,1065,2018-12-17 17:00:00,3.2,16.3,0.0,6000
EV,MYR,ATL,0,1226.6666,2018-12-25 08:30:00,4,08:30:00,510,2018-12-25 08:00:00,5.1,9.9,0.0,10000
UA,IAD,MCO,1,1866.6666,2018-12-21 21:55:00,4,21:55:00,1315,2018-12-21 21:00:00,13.9,13.9,2.2,5000
DL,ATL,SRQ,1,1266.6666,2018-12-13 18:51:00,5,18:51:00,1131,2018-12-13 18:00:00,9.4,11.6,0.0,6000
B6,JFK,BOS,0,986.6667,2018-12-31 08:29:00,6,08:29:00,509,2018-12-31 08:00:00,0.8,11.9,0.0,6000
CO,SNA,IAH,0,2506.6667,2018-12-26 12:57:00,5,12:57:00,777,2018-12-26 12:00:00,8.4,7.2,0.0,10000
US,CLT,RIC,1,826.6667,2018-12-11 17:55:00,7,17:55:00,1075,2018-12-11 17:00:00,6.3,8.7,0.0,10000
DL,LAS,MSP,1,2573.3333,2018-12-27 07:00:00,5,07:00:00,420,2018-12-27 07:00:00,3.8,11.2,0.0,10000
WN,LAX,MCI,1,2533.3333,2018-12-18 10:45:00,2,10:45:00,645,2018-12-18 10:00:00,11.6,12.8,0.0,9000
OH,BUF,JFK,0,1440.0,2018-12-12 19:20:00,3,19:20:00,1160,2018-12-12 19:00:00,2.0,4.2,0.0,6000
CO,PDX,EWR,1,3853.3333,2018-12-13 21:25:00,4,21:25:00,1285,2018-12-13 21:00:00,11.4,7.8,0.0,8000
UA,TPA,ORD,0,2280.0,2018-12-23 11:27:00,5,11:27:00,687,2018-12-23 11:00:00,5.8,7.4,0.0,10000
DL,LAS,DTW,0,3120.0,2018-12-20 06:00:00,5,06:00:00,360,2018-12-20 06:00:00,13.4,5.1,0.0,10000
WN,PHX,BUR,1,1200.0,2018-12-21 10:00:00,7,10:00:00,600,2018-12-21 10:00:00,7.5,11.7,0.0,6000
WN,PHX,SNA,1,1000.0,2018-12-30 16:55:00,5,16:55:00,1015,2018-12-30 16:00:00,3.3,6.5,0.0,10000
DL,DTW,LGA,1,1480.0,2018-12-13 21:45:00,3,21:45:00,1305,2018-12-13 21:00:00,2.8,9.0,0.0,10000
DL,BNA,DTW,0,1333.3334,2018-12-01 08:50:00,2,08:50:00,530,2018-12-01 08:00:00,14.1,19.9,0.1,6000
AA,MIA,PHX,1,4266.6665,2018-12-17 16:55:00,2,16:55:00,1015,2018-12-17 16:00:00,19.5,14.3,0.0,10000
FL,GRR,TPA,0,2133.3333,2018-12-06 08:00:00,7,08:00:00,480,2018-12-06 08:00:00,0.5,15.1,0.0,6000
WN,HOU,JAN,1,866.6667,2018-12-08 16:00:00,5,16:00:00,960,2018-12-08 16:00:00,9.3,20.9,0.6,5000
9E,ORF,DTW,1,1720.0,2018-12-09 16:25:00,6,16:25:00,985,2018-12-09 16:00:00,5.3,26.5,1.8,5000
US,PHX,BWI,1,3346.6667,2018-12-10 16:15:00,7,16:15:00,975,2018-12-10 16:00:00,13.3,20.4,0.0,6000
WN,LAX,HOU,1,2533.3333,2018-12-07 12:35:00,7,12:35:00,755,2018-12-07 12:00:00,11.4,9.8,0.0,10000
OO,ORD,COS,1,2040.0,2018-12-22 17:59:00,3,17:59:00,1079,2018-12-22 17:00:00,-0.1,10.0,0.0,6000
OO,LAX,LAS,1,933.3333,2018-12-04 19:30:00,5,19:30:00,1170,2018-12-04 19:00:00,17.4,13.4,0.0,10000
WN,TUL,DAL,0,800.0,2018-12-27 21:30:00,7,21:30:00,1290,2018-12-27 21:00:00,10.1,27.3,0.0,10000
AA,HNL,DFW,0,5666.6665,2018-12-17 18:20:00,3,18:20:00,1100,2018-12-17 18:00:00,21.9,15.8,0.0,9000
DL,ATL,AUS,1,2173.3333,2018-12-12 19:30:00,1,19:30:00,1170,2018-12-12 19:00:00,10.1,10.2,0.0,6000
CO,IAH,ORD,1,2066.6667,2018-12-19 17:45:00,5,17:45:00,1065,2018-12-19 17:00:00,14.0,6.5,0.1,6000
WN,DEN,MCO,0,2800.0,2018-12-20 10:30:00,5,10:30:00,630,2018-12-20 10:00:00,-1.4,3.4,0.0,10000
OO,ASE,DEN,1,600.0,2018-12-31 14:01:00,5,14:01:00,841,2018-12-31 14:00:00,-9.4,2.8,0.1,4000
DL,DTW,MIA,1,2533.3333,2018-12-30 08:35:00,1,08:35:00,515,2018-12-30 08:00:00,-1.3,14.8,0.0,6000
HA,HNL,KOA,0,560.0,2018-12-17 07:31:00,2,07:31:00,451,2018-12-17 07:00:00,22.0,12.0,0.0,10000
WN,RNO,LAS,1,933.3333,2018-12-30 19:45:00,2,19:45:00,1185,2018-12-30 19:00:00,7.1,2.5,0.0,8000
DL,SLC,MCO,0,3386.6667,2018-12-06 16:59:00,7,16:59:00,1019,2018-12-06 16:00:00,-3.7,4.2,0.0,6000
XE,EWR,CMH,0,1520.0,2018-12-28 06:25:00,5,06:25:00,385,2018-12-28 06:00:00,5.7,18.2,0.2,6000
US,LAX,PHL,1,4066.6667,2018-12-23 11:10:00,7,11:10:00,670,2018-12-23 11:00:00,9.9,4.9,0.0,10000
UA,ORD,LGA,1,1800.0,2018-12-27 15:03:00,2,15:03:00,903,2018-12-27 15:00:00,3.9,23.8,1.9,5000
WN,LAS,OAK,1,1133.3334,2018-12-05 21:00:00,4,21:00:00,1260,2018-12-05 21:00:00,6.6,5.4,0.0,6000
UA,SFO,IAD,1,4146.6665,2018-12-23 22:57:00,5,22:57:00,1377,2018-12-23 22:00:00,14.4,6.1,0.0,6000
XE,EWR,DTW,1,1466.6666,2018-12-14 14:35:00,6,14:35:00,875,2018-12-14 14:00:00,7.1,12.2,0.0,6000
AA,JFK,SJU,1,3066.6667,2018-12-10 20:30:00,4,20:30:00,1230,2018-12-10 20:00:00,3.5,14.4,0.0,10000
B6,BUR,LAS,0,866.6667,2018-12-04 16:15:00,4,16:15:00,975,2018-12-04 16:00:00,10.1,9.8,0.0,10000
DL,MSP,SEA,0,3000.0,2018-12-16 07:00:00,4,07:00:00,420,2018-12-16 07:00:00,-0.2,12.2,0.0,10000
WN,BNA,BHM,1,666.6667,2018-12-03 13:00:00,5,13:00:00,780,2018-12-03 13:00:00,3.3,7.6,0.0,10000
AA,MCO,DFW,0,2400.0,2018-12-18 15:25:00,1,15:25:00,925,2018-12-18 15:00:00,15.0,5.5,0.0,10000
CO,CLE,IAH,1,2653.3333,2018-12-02 12:35:00,4,12:35:00,755,2018-12-02 12:00:00,11.2,22.5,0.0,9000
9E,MEM,BHM,0,800.0,2018-12-19 14:15:00,3,14:15:00,855,2018-12-19 14:00:00,6.5,12.3,0.0,6000
DL,IAD,ATL,1,1626.6666,2018-12-08 18:50:00,3,18:50:00,1130,2018-12-08 18:00:00,2.8,11.9,0.0,6000
DL,DCA,MSP,0,2320.0,2018-12-06 13:46:00,7,13:46:00,826,2018-12-06 13:00:00,0.1,5.7,0.0,6000
B6,BOS,SJC,0,5306.6665,2018-12-23 16:25:00,1,16:25:00,985,2018-12-23 16:00:00,2.0,19.4,0.0,10000
AA,ORD,SFO,1,3800.0,2018-12-02 07:15:00,3,07:15:00,435,2018-12-02 07:00:00,5.9,7.6,0.0,6000
EV,ORD,PNS,1,1866.6666,2018-12-15 13:52:00,5,13:52:00,832,2018-12-15 13:00:00,0.6,11.6,0.0,10000
AA,DFW,ELP,1,1400.0,2018-12-12 17:55:00,7,17:55:00,1075,2018-12-12 17:00:00,14.9,18.7,0.0,6000
WN,BUR,OAK,1,933.3333,2018-12-17 14:00:00,2,14:00:00,840,2018-12-17 14:00:00,11.5,5.0,0.0,9000
OO,MSP,MOT,1,1266.6666,2018-12-04 09:00:00,1,09:00:00,540,2018-12-04 09:00:00,-6.6,3.9,0.0,6000
9E,IAH,MEM,0,1306.6666,2018-12-26 06:00:00,5,06:00:00,360,2018-12-26 06:00:00,16.7,15.6,0.0,6000
DL,DEN,MSP,0,1720.0,2018-12-23 06:15:00,3,06:15:00,375,2018-12-23 06:00:00,-4.9,12.0,0.0,10000
WN,PHL,BOS,0,1133.3334,2018-12-23 07:05:00,4,07:05:00,425,2018-12-23 07:00:00,3.8,13.8,0.0,8000
CO,CLE,PHX,1,3533.3333,2018-12-31 17:33:00,7,17:33:00,1053,2018-12-31 17:00:00,5.4,15.0,0.8,5000
OH,CVG,BDL,1,1573.3334,2018-12-19 19:00:00,3,19:00:00,1140,2018-12-19 19:00:00,10.1,9.0,0.0,9000
HA,ITO,HNL,0,653.3333,2018-12-04 20:56:00,6,20:56:00,1256,2018-12-04 20:00:00,24.1,10.5,0.1,6000
WN,BOI,LAS,1,1333.3334,2018-12-12 14:15:00,2,14:15:00,855,2018-12-12 14:00:00,-1.1,8.2,1.0,3000
DL,ATL,CVG,1,1173.3334,2018-12-22 21:31:00,5,21:31:00,1291,2018-12-22 21:00:00,10.4,10.7,0.0,10000
FL,DFW,ATL,1,1573.3334,2018-12-08 10:52:00,5,10:52:00,652,2018-12-08 10:00:00,5.6,23.6,0.0,6000
DL,DTW,BOS,1,1560.0,2018-12-22 15:51:00,6,15:51:00,951,2018-12-22 15:00:00,0.3,18.5,0.0,6000
FL,ATL,SAT,1,2066.6667,2018-12-08 14:50:00,4,14:50:00,890,2018-12-08 14:00:00,4.7,15.3,1.9,5000
EV,GSO,ATL,0,1186.6666,2018-12-23 11:19:00,2,11:19:00,679,2018-12-23 11:00:00,-1.6,8.5,0.0,10000
DL,ATL,ORD,0,1786.6666,2018-12-25 08:25:00,5,08:25:00,505,2018-12-25 08:00:00,-0.9,5.8,0.0,10000
AS,SEA,SNA,0,2120.0,2018-12-16 14:30:00,4,14:30:00,870,2018-12-16 14:00:00,7.3,22.1,0.3,6000
FL,BOS,ATL,0,2200.0,2018-12-12 06:55:00,7,06:55:00,415,2018-12-12 06:00:00,-3.3,10.7,0.0,6000
MQ,LEX,DFW,1,2133.3333,2018-12-31 06:25:00,2,06:25:00,385,2018-12-31 06:00:00,6.2,9.2,0.1,6000
EV,BHM,ATL,1,866.6667,2018-12-05 14:00:00,1,14:00:00,840,2018-12-05 14:00:00,-0.3,15.6,0.0,10000
DL,ATL,MCI,0,1866.6666,2018-12-02 10:45:00,6,10:45:00,645,2018-12-02 10:00:00,17.5,17.0,0.3,6000
B6,BUF,JFK,1,1066.6666,2018-12-16 20:45:00,5,20:45:00,1245,2018-12-16 20:00:00,3.2,7.8,0.0,6000
9E,PIA,DTW,1,1146.6666,2018-12-16 16:14:00,5,16:14:00,974,2018-12-16 16:00:00,5.7,10.4,0.0,8000
AA,MIA,MCO,1,800.0,2018-12-30 16:05:00,3,16:05:00,965,2018-12-30 16:00:00,26.4,16.4,0.0,6000
DL,EWR,ATL,0,2146.6667,2018-12-27 07:15:00,3,07:15:00,435,2018-12-27 07:00:00,0.8,10.0,0.0,6000
HA,OGG,HNL,0,453.33334,2018-12-25 15:56:00,7,15:56:00,956,2018-12-25 15:00:00,22.5,22.4,0.1,6000
FL,ATL,MDW,0,1493.3334,2018-12-19 08:55:00,6,08:55:00,535,2018-12-19 08:00:00,5.5,9.0,0.0,6000
DL,ATL,MCI,0,1986.6666,2018-12-06 21:55:00,7,21:55:00,1315,2018-12-06 21:00:00,7.7,5.6,0.0,8000
WN,LAS,BUR,0,866.6667,2018-12-05 16:55:00,6,16:55:00,1015,2018-12-05 16:00:00,3.2,4.5,0.0,6000
DL,DEN,MSP,0,1613.3334,2018-12-08 09:10:00,4,09:10:00,550,2018-12-08 09:00:00,-5.6,5.8,0.0,10000
WN,TPA,MHT,0,2333.3333,2018-12-15 10:25:00,2,10:25:00,625,2018-12-15 10:00:00,18.1,7.6,0.2,6000
EV,OMA,ATL,0,1960.0,2018-12-05 05:30:00,4,05:30:00,330,2018-12-05 05:00:00,-5.3,11.5,0.0,10000
MQ,CRP,DFW,0,1066.6666,2018-12-07 16:20:00,5,16:20:00,980,2018-12-07 16:00:00,20.9,15.6,4.6,4000
WN,OKC,DAL,1,666.6667,2018-12-22 15:35:00,5,15:35:00,935,2018-12-22 15:00:00,4.2,12.4,0.0,10000
9E,PVD,DTW,1,1813.3334,2018-12-31 18:15:00,1,18:15:00,1095,2018-12-31 18:00:00,6.6,16.4,0.0,6000
MQ,LIT,DFW,1,1000.0,2018-12-08 15:35:00,5,15:35:00,935,2018-12-08 15:00:00,1.4,21.8,0.9,5000
CO,SAT,IAH,1,666.6667,2018-12-01 05:40:00,3,05:40:00,340,2018-12-01 05:00:00,17.5,8.3,0.0,10000
DL,LAS,ATL,1,3093.3333,2018-12-25 12:22:00,7,12:22:00,742,2018-12-25 12:00:00,6.4,9.4,0.0,9000
B6,JFK,TPA,1,2346.6667,2018-12-16 07:50:00,4,07:50:00,470,2018-12-16 07:00:00,6.2,24.4,0.1,6000
WN,AUS,MDW,0,2066.6667,2018-12-10 09:05:00,4,09:05:00,545,2018-12-10 09:00:00,3.5,9.2,0.0,10000
EV,EVV,ATL,0,1066.6666,2018-12-24 06:00:00,3,06:00:00,360,2018-12-24 06:00:00,-1.2,10.3,0.0,10000
WN,MDW,BDL,1,1666.6666,2018-12-27 16:25:00,1,16:25:00,985,2018-12-27 16:00:00,4.9,30.1,1.8,5000
WN,LAS,SJC,0,1133.3334,2018-12-19 08:20:00,3,08:20:00,500,2018-12-19 08:00:00,10.1,4.9,0.0,10000
OO,SLC,LGB,1,1600.0,2018-12-05 16:45:00,2,16:45:00,1005,2018-12-05 16:00:00,-4.0,2.9,0.0,6000
AA,DCA,DFW,1,2866.6667,2018-12-20 16:56:00,2,16:56:00,1016,2018-12-20 16:00:00,5.2,7.7,0.1,6000
WN,FLL,BNA,1,1933.3334,2018-12-06 09:40:00,2,09:40:00,580,2018-12-06 09:00:00,11.4,20.0,0.0,10000
MQ,DAY,ORD,0,1066.6666,2018-12-24 16:25:00,1,16:25:00,985,2018-12-24 16:00:00,0.8,13.8,0.0,10000
EV,MLI,ATL,1,1560.0,2018-12-06 15:07:00,7,15:07:00,907,2018-12-06 15:00:00,-2.7,14.9,0.0,6000
AA,DFW,ORD,0,1666.6666,2018-12-08 20:40:00,4,20:40:00,1240,2018-12-08 20:00:00,4.5,22.7,0.8,5000
AS,EWR,SEA,1,5000.0,2018-12-29 07:30:00,4,07:30:00,450,2018-12-29 07:00:00,12.4,16.4,0.0,8000
UA,DEN,HNL,0,6106.6665,2018-12-31 11:54:00,4,11:54:00,714,2018-12-31 11:00:00,-1.5,6.9,0.0,6000
FL,ATL,DFW,1,1893.3334,2018-12-11 22:25:00,3,22:25:00,1345,2018-12-11 22:00:00,7.1,7.6,0.0,10000
AA,ORD,PHX,1,3133.3333,2018-12-29 19:50:00,1,19:50:00,1190,2018-12-29 19:00:00,-0.6,3.9,0.0,6000
OH,SDF,CVG,1,640.0,2018-12-19 17:15:00,1,17:15:00,1035,2018-12-19 17:00:00,8.4,6.6,0.0,8000
US,DEN,PHL,1,2773.3333,2018-12-05 11:17:00,5,11:17:00,677,2018-12-05 11:00:00,-6.8,13.5,0.0,6000
UA,DEN,SFO,1,2186.6667,2018-12-11 17:51:00,4,17:51:00,1071,2018-12-11 17:00:00,9.1,9.3,0.0,9000
WN,ABQ,DEN,0,1066.6666,2018-12-28 11:15:00,3,11:15:00,675,2018-12-28 11:00:00,-3.8,45.5,0.5,3000
CO,SEA,IAH,0,3306.6667,2018-12-05 11:35:00,2,11:35:00,695,2018-12-05 11:00:00,-1.2,7.8,0.0,10000
DL,MSP,SLC,1,2453.3333,2018-12-07 17:10:00,3,17:10:00,1030,2018-12-07 17:00:00,-9.4,8.8,0.0,9000
MQ,MHK,ORD,0,1533.3334,2018-12-04 06:50:00,7,06:50:00,410,2018-12-04 06:00:00,-4.3,9.2,0.0,6000
9E,SBN,CVG,0,800.0,2018-12-09 06:00:00,4,06:00:00,360,2018-12-09 06:00:00,-7.6,4.7,0.0,10000
EV,PHF,ATL,0,1493.3334,2018-12-19 10:33:00,3,10:33:00,633,2018-12-19 10:00:00,-0.8,9.5,0.0,10000
AS,SEA,ANC,1,3000.0,2018-12-19 15:30:00,5,15:30:00,930,2018-12-19 15:00:00,6.2,16.7,0.3,6000
FL,PHL,MCO,0,2253.3333,2018-12-19 08:05:00,1,08:05:00,485,2018-12-19 08:00:00,-3.5,5.4,0.0,10000
FL,LAX,MKE,0,3200.0,2018-12-03 12:00:00,7,12:00:00,720,2018-12-03 12:00:00,9.4,12.0,0.0,10000
MQ,CLT,MIA,0,1600.0,2018-12-16 05:50:00,7,05:50:00,350,2018-12-16 05:00:00,7.2,14.5,0.0,10000
OH,ORF,JFK,0,1093.3334,2018-12-11 06:20:00,3,06:20:00,380,2018-12-11 06:00:00,4.1,20.8,0.0,6000
OO,LAX,SAN,1,640.0,2018-12-17 12:33:00,2,12:33:00,753,2018-12-17 12:00:00,11.7,14.0,0.2,6000
UA,OAK,DEN,1,2013.3334,2018-12-04 14:46:00,2,14:46:00,886,2018-12-04 14:00:00,8.8,19.2,0.0,6000
WN,PHL,JAX,1,2000.0,2018-12-24 13:10:00,7,13:10:00,790,2018-12-24 13:00:00,2.9,6.5,0.0,6000
XE,IAH,BTR,0,813.3333,2018-12-03 08:18:00,1,08:18:00,498,2018-12-03 08:00:00,11.1,12.7,0.0,8000
CO,IAH,FLL,1,1920.0,2018-12-05 13:10:00,1,13:10:00,790,2018-12-05 13:00:00,3.9,10.5,0.0,10000
MQ,DFW,ABI,0,666.6667,2018-12-06 20:55:00,4,20:55:00,1255,2018-12-06 20:00:00,12.5,5.2,0.5,5000
XE,JAN,IAH,0,1026.6666,2018-12-09 12:03:00,3,12:03:00,723,2018-12-09 12:00:00,3.3,16.6,0.0,6000
DL,CMH,ATL,0,1533.3334,2018-12-23 07:00:00,3,07:00:00,420,2018-12-23 07:00:00,-2.0,8.0,0.0,10000
MQ,ORD,AZO,1,666.6667,2018-12-26 08:00:00,5,08:00:00,480,2018-12-26 08:00:00,-3.3,8.0,0.0,10000
WN,DEN,LAS,1,1666.6666,2018-12-11 07:05:00,3,07:05:00,425,2018-12-11 07:00:00,1.2,9.9,0.0,6000
WN,LAX,PHX,1,1066.6666,2018-12-24 13:05:00,5,13:05:00,785,2018-12-24 13:00:00,10.8,8.0,0.0,8000
WN,SLC,DEN,0,1133.3334,2018-12-10 15:00:00,1,15:00:00,900,2018-12-10 15:00:00,-2.8,1.5,0.0,6000
OH,RIC,JFK,0,1133.3334,2018-12-27 13:15:00,6,13:15:00,795,2018-12-27 13:00:00,-2.4,6.8,0.0,10000
XE,CLE,RDU,0,1120.0,2018-12-31 12:20:00,6,12:20:00,740,2018-12-31 12:00:00,3.0,13.0,0.0,6000
AA,PDX,DFW,1,3000.0,2018-12-02 08:30:00,2,08:30:00,510,2018-12-02 08:00:00,1.7,7.6,0.3,6000
9E,DTW,CAK,0,773.3333,2018-12-14 12:10:00,5,12:10:00,730,2018-12-14 12:00:00,3.7,6.7,0.5,5000
MQ,TYS,MIA,0,1800.0,2018-12-02 06:00:00,1,06:00:00,360,2018-12-02 06:00:00,15.2,13.0,1.0,4000
MQ,DFW,CRP,0,1066.6666,2018-12-25 08:00:00,6,08:00:00,480,2018-12-25 08:00:00,11.4,8.7,0.0,9000
OO,SFO,MCI,1,2666.6667,2018-12-17 16:51:00,7,16:51:00,1011,2018-12-17 16:00:00,10.3,4.5,0.2,6000
MQ,DFW,ABI,0,666.6667,2018-12-31 16:15:00,6,16:15:00,975,2018-12-31 16:00:00,10.1,24.9,0.0,6000
OO,COD,SLC,0,1186.6666,2018-12-11 12:56:00,6,12:56:00,776,2018-12-11 12:00:00,-6.2,10.2,0.0,10000
XE,TUL,IAH,0,1226.6666,2018-12-05 09:25:00,1,09:25:00,565,2018-12-05 09:00:00,-2.5,8.5,0.0,10000
AA,ORD,PHX,1,3133.3333,2018-12-29 13:35:00,1,13:35:00,815,2018-12-29 13:00:00,-2.2,5.1,0.1,4000
XE,CRP,IAH,1,826.6667,2018-12-27 11:10:00,2,11:10:00,670,2018-12-27 11:00:00,22.0,25.7,0.0,6000
AA,JFK,STT,1,3333.3333,2018-12-30 09:00:00,7,09:00:00,540,2018-12-30 09:00:00,-0.2,13.3,0.0,6000
EV,IAH,ATL,1,1613.3334,2018-12-29 11:00:00,5,11:00:00,660,2018-12-29 11:00:00,10.3,15.3,0.0,6000
FL,MCO,MKE,0,2306.6667,2018-12-30 20:55:00,6,20:55:00,1255,2018-12-30 20:00:00,26.5,6.4,0.1,6000
UA,PHL,LAX,0,5000.0,2018-12-01 18:25:00,3,18:25:00,1105,2018-12-01 18:00:00,8.2,6.4,0.0,6000
UA,RNO,DEN,0,1720.0,2018-12-31 06:00:00,6,06:00:00,360,2018-12-31 06:00:00,2.0,14.4,0.0,9000
